Id;Descrizione;IdAmm;IdTipoAmm;IdGruppo;IdDominio;IdSpCercaGruppo;IdSpCercaDominio;IdSpGetIstanzeUtente;applicationsID;ParamCercaGruppo;ParamCercaDominio;ParamFiltroAttributo;esposizione;ordine;IsSpGetIstanzeSimple;ConsoleRiferimento;RichiedeProtocollo;dataCreazione
1608;Gestisci il gruppo ADCTecniciAppRespInail;1011;2;1011;1;7;544;8;6074;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1609;Gestisci il gruppo ADCUtentiUfficioAcquisti;1011;2;1012;1;7;544;8;6075;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1610;Gestisci il gruppo ADCResponsabileDCRAG;1011;2;1013;1;7;544;8;6076;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1611;Gestisci il gruppo ADCUtentiSegreteria;1011;2;1014;1;7;544;8;6077;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1612;Gestisci il gruppo ADCPersonaleEsterno;1011;2;1015;1;7;544;8;6078;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1613;Gestisci il gruppo ADCUtentiUfficioAcquisti;1013;2;1012;1;7;544;8;6079;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1614;Cassiere Interno;984;2;981;1;543;544;536;6059;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1615;Visualizzatore   Fattura Elettronica;1018;2;1016;1;7;544;8;6080;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1616;Visualizzatore   Fattura Elettronica;984;2;1016;1;543;544;536;6081;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1617;Gestore Interno Fatture;1018;2;1017;1;7;544;8;6082;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1618;Gestore Interno Fatture;984;2;1017;1;543;544;536;6083;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1619;Supervisore Fattura Elettronica;1018;2;1019;1;7;544;8;6084;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1621;Utenti Fatturazione Elettronica Con Firma;308;2;1020;1;7;544;8;36;;;;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1622;Gestore Ufficio Generico Fattura;1018;2;1021;1;7;544;8;6080;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1623;Gestore Ufficio Generico Fattura;984;2;1021;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1624;Gestore Esterno Fatture;1018;2;1022;1;7;544;8;6080;;;;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1625;Gestore Esterno Fatture;984;2;1022;1;543;544;536;6080;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1626;Operatore Tecnico Fatture;1018;2;1023;1;7;544;8;6080;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1630;Utente operativo;1026;2;1027;1;7;544;8;6086;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1631;Utenti applicazione;1029;2;1028;1;7;544;8;6092;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1633;Utente operativo;1031;2;1030;1;7;544;8;6088;;;;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1643;Gestisci il gruppo UserCrusISI;1032;2;1033;1;7;544;8;6089;NULL;NULL;codiceRegioneIstat=ConNull;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1644;Visualizzatore   Fattura Elettronica;385;2;1016;1;543;544;536;6080;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1645;Gestore Interno Fatture;385;2;1017;1;543;544;536;6080;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1646;Gestore Ufficio Generico Fattura;385;2;1021;1;543;544;536;6080;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1647;Gestore Esterno Fatture;385;2;1022;1;543;544;536;6080;;;;1;NULL;575;ConsoleIntranet;NULL;NULL
1648;MasterDTL;1043;2;1044;1;7;544;8;6091;;;;0;NULL;NULL;NULL;NULL;NULL
1649;Gestisci gli utenti per Rapporti art.17 l.689/81;1044;2;1045;1;7;591;8;6091;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1650;Gestisci il gruppo FEAmministratore;728;2;728;1;7;544;8;6005;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1658;Gestisci il gruppo CittadiniStrong;304;2;927;1;7;544;8;35;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1659;Cittadini con credenziali dispositive;62;2;927;1;7;567;8;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1660;Gestisci il gruppo Esperto Cassa D.C. RAG.;1066;2;1061;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1661;"Gestisci il gruppo Esperto Contabile D.C. RAG.   ";1066;2;1060;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1662;"Gestisci il gruppo Esperto Strumentale D.C.R.U. ";1066;2;1062;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1663;Gestisci il gruppo Esperto Previdenziale D.C.RAG.;1066;2;1063;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1664;Gestisci il gruppo Esperto Tributario D.C. RAG.;1066;2;1064;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1665;Gestisci il gruppo Esperto Istituzionale D.C. PRESTAZIONI;1066;2;1065;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1666;Gestisci il gruppo PERSONALE ESTERNO/TECNICO;1066;2;1066;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1667;Gestisci il gruppo Utente Strumentale di Direzione Regionale;1066;2;1068;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1668;Gestisci il gruppo Responsabile DCRU;1066;2;1067;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1669;Gestisci il gruppo Utente Strumentale di Direzione Regionale;413;2;1068;1;3;544;4;6093;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1670;Help Desk;1059;2;1053;1;7;544;8;6244;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1671;Resp AOO;1059;2;1054;1;7;544;8;6244;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1672;Responsabile UTP;1059;2;1055;1;7;544;8;6244;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1673;UTP_;1059;2;1056;1;7;544;8;6244;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1674;Vicario AOO;1059;2;1057;1;7;544;8;6244;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1675;Vicario UTP;1059;2;1058;1;7;544;8;6244;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1676;UTP;1054;2;1056;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1677;Responsabile UTP;1054;2;1055;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1678;Vicario AOO;1054;2;1057;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1679;Vicario UTP;1054;2;1058;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1680;Gestisci il gruppo ADMIN;1071;2;1069;1;7;544;8;6104;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1681;Visualizzatore RUF;1018;2;1072;1;7;544;8;6080;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1682;Visualizzatore RUF;984;2;1072;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1683;Visualizzatore RUF;385;2;1072;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1687;Visualizzatore PCC;984;2;1073;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1688;Visualizzatore PCC;1018;2;1073;1;7;544;8;6080;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1689;Visualizzatore PCC;385;2;1073;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1690;Gestore PCC;1018;2;1078;1;7;544;8;6080;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1691;Gestore PCC;984;2;1078;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1692;Gestore PCC;385;2;1078;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1693;Interrogazione Esiti Fatture Attive;1018;2;1079;1;7;544;8;6080;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1694;Interrogazione Esiti Fatture Attive;984;2;1079;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1695;Interrogazione Esiti Fatture Attive;385;2;1079;1;543;544;536;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1705;Monitoraggio Flussi Casellario;1090;2;1091;1;7;544;8;6106;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1706;Utente Amministratore;1026;2;1026;1;7;544;8;6086;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1707;Amministratori Flussi Casellario;1090;2;1090;1;7;544;8;6106;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1708;Medico Competente;62;2;931;1;7;567;8;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1709;Gestisci i responsabili di Società Scientifica Art 40;934;2;1040;1;7;544;8;6048;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1710;Gestisci i responsabili di Società Scientifica Art 40;935;2;1040;1;7;591;8;6048;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1711;Gestisci il gruppo Esperto Previdenza Complementare;1066;2;1092;1;7;544;8;6093;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1712;Gestisci il gruppo Fornitore Personale Esterno;1093;2;1094;1;7;544;8;6108;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1713;Gestisci il gruppo Funzionario Personale Esterno;1093;2;1095;1;7;544;8;6108;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1714;Gestisci il gruppo Responsabile Personale Esterno;1093;2;1096;1;7;544;8;6108;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1716;Art40InailReferente;934;2;934;1;7;544;8;6048;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1717;WizardAmministratore;904;2;904;1;7;544;8;6109;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1718;WizardOperatore;904;2;1098;1;7;544;8;6110;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1719;WizardConsultatore;904;2;1099;1;7;544;8;6110;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1720;Controllo Fatture Attive;1018;2;1100;1;7;544;8;6080;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1721;Controllo Fatture Attive;385;2;1100;1;543;544;8;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1722;Controllo Fatture Attive;984;2;1100;1;7;544;8;6080;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1725;Commissione Agricoltura FIPIT;413;2;1107;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1727;Commissione Edilizia FIPIT;413;2;1109;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1728;Commissione Lapidei FIPIT;413;2;1110;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1730;Presidente commissione Edilizia FIPIT;413;2;1112;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1731;Presidente commissione Lapidei FIPIT;413;2;1113;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1732;Presidente commissione Agricoltura FIPIT;413;2;1115;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1734;Gestisci il gruppo Consulta pubbliche amministrazioni;916;2;1052;1;7;544;8;6047;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1735;Gestisci gli operatori LogOnAs;1117;2;1118;1;592;544;594;6043;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1736;Gestisci il gruppo Referenti;328;2;1117;1;7;544;8;6043;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1737;Gestisci il gruppo Supervisore Segreteria Dinamica;591;2;1119;1;7;544;8;5966;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1738;Gestisci il gruppo Supervisore Segreteria;591;2;1120;1;7;544;8;5966;NULL;NULL;codiceUnita=soloSedi11000A73000;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1739;Responsabili ufficio locale centri servizio per il volontariato;1123;2;1114;1;3;544;8;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1740;Centri Servizio per il Volontariato;62;2;1123;1;7;567;8;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1742;Amministrativo;385;2;986;1;543;544;8;6059;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1743;Amministrativo;88;2;986;1;543;544;8;6059;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1744;Amministrativo;984;2;986;1;7;544;8;6059;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1746;Responsabile UTP Prince;1057;2;1055;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1747;Utente UTP;1057;2;1056;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1748;Vicario UTP Prince;1057;2;1058;1;543;544;536;6244;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1749;Gestisci il gruppo GestoreDiSedePom;1125;2;674;1;3;544;4;6058;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1750;Gestisci il gruppo LettoreDiSedePom;1125;2;676;1;7;544;8;6058;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1751;Gestisci il gruppo VicariDiSedePom;677;2;1125;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1752;Gestisci il gruppo VicariDiSedePom;385;2;1125;1;543;544;8;6058;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1755;ResponsabilePOM;677;2;677;1;7;544;8;6115;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1756;Gestisci il gruppo GestoreDiSedePom;677;2;674;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1757;Gestisci il gruppo LettoreDiSedePom;677;2;676;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1758;Gestisci il gruppo VicarioRegionalePom;677;2;1126;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1759;Gestisci il gruppo GestoreRegionalePom;677;2;1127;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1760;Gestisci il gruppo LettoreRegionalePom;677;2;1128;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1761;Gestisci il gruppo GestoreRegionalePom;1126;2;1127;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1762;Gestisci il gruppo LettoreRegionalePom;1126;2;1128;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1763;Gestore Regionale Pom;413;2;1127;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1765;Gestisci il gruppo Contabile;728;2;1131;1;7;544;8;6005;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1766;AmministratoreProceduraSABS;632;2;632;1;7;544;8;-1;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1767;Amministratore di Service Desk;1132;2;1132;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1768;"Esperto Procedure ";1132;2;1133;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1769;Responsabile Procedure;1132;2;1134;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1770;Utente Statico;1132;2;1135;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1771;Gestisci il gruppo Operatore Codici Impresa;141;2;1138;1;7;567;8;13;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1772;Operatore Codici Impresa;143;2;1138;1;3;567;4;13;CodiceANIA;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1776;Armatore;62;2;1140;1;7;544;8;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1778;Istruttore FIPIT;413;2;1145;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1779;Responsabile Processo Prevenzione FIPIT;413;2;1146;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1780;Responsabile Attività Istituzionali FIPIT;413;2;1147;1;3;544;4;6112;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1781;"Vicario Regionale Pom ";413;2;1126;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1782;Lettore Regionale Pom;413;2;1128;1;7;544;8;6058;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1784;"Redattore KB ";1132;2;1151;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1785;Pubblicatore KB;1132;2;1152;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1786;Analista SCR di primo livello;1132;2;1153;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1787;Analista SCR di secondo livello;1132;2;1154;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1789;Gestisci il Gruppo operatori Contact Center;1155;2;1124;1;7;544;8;6119;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1791;Gestisci il gruppo Utente Direzione Regionale;470;2;824;1;543;544;536;5967;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1792;Responsabile Unità;413;2;984;1;7;544;8;6059;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
1793;Responsabile Unità;470;2;984;1;7;544;8;6059;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL
1794;Amministratore utenze digitali;1158;2;1159;1;3;567;4;3;NULL;NULL;userNamePadre=attributo_disabilitato|userNamePadre=AttrPrinc;0;NULL;NULL;NULL;NULL;NULL
1796;Esperto Amministrativo;1132;2;1160;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1797;Esperto Sviluppo MAC;1132;2;1161;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1798;Delegato ai servizi;1158;2;1163;1;3;567;4;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1799;Datore di lavoro;1158;2;1162;1;3;567;4;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1800;Delegato del datore di lavoro;1162;2;1164;1;3;567;4;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1801;Datore di lavoro;1159;2;1162;1;3;567;4;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1803;Delegato ai servizi;1159;2;1163;1;3;567;4;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1804;Amministratore utenze digitali;62;2;1159;1;7;570;8;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1806;Gestisci il gruppo Dipendenti PA;266;2;1157;1;7;591;8;28;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1808;Gestisci il gruppo Utente;1166;2;1167;1;7;544;8;6121;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1809;Gestisci il gruppo ReferenteEA;1166;2;1168;1;7;544;8;6121;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1810;Gestisci il gruppo EIMTeam;1166;2;1169;1;7;544;8;6121;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1811;Gestisci il gruppo Supervisore;1166;2;1170;1;7;544;8;6121;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1812;Supervisore;1132;2;1171;1;7;544;8;6117;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1813;Contabile SIPE;1172;2;1173;1;7;544;8;6122;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1814;Contabile SIPE;385;2;1173;1;543;544;4;6122;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1815;Contabile SIPE;984;2;1173;1;543;544;4;6122;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1816;Amministrativo SIPE;1172;2;1174;1;7;544;8;6122;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1817;Amministrativo SIPE;385;2;1174;1;543;544;4;6122;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1818;Amministrativo SIPE;984;2;1174;1;543;544;4;6122;NULL;NULL;NULL;1;NULL;575;ConsoleIntranet;NULL;NULL
1819;Gestisci il Gruppo Utente utilizzatore delle interfacce di data entry;1176;2;1177;1;7;544;8;6123;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1820;Gestione Amministratori;1178;2;1180;1;7;544;8;6124;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1821;Gestisci il gruppo Responsabile Personale Esterno D.C.O.D.;1093;2;1181;1;7;544;8;6108;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1822;Gestisci il gruppo Supervisore Personale Esterno;1093;2;1097;1;7;544;8;6108;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1823;Gestisci il Gruppo Utente SIA;1183;2;1182;1;7;544;8;6125;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1824;Gestisci il gruppo Utenti;1184;2;1185;1;7;544;8;6126;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1825;Gestione Utenti;1178;2;1179;1;7;544;8;6124;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1826;Ispettori ASL;938;2;1188;1;3;567;4;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1827;Gestisci il Gruppo Ministero del Lavoro Carabinieri;118;2;1189;1;3;591;4;6127;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1828;Ufficiali Polizia Giudiziaria;938;2;1190;1;3;567;4;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1829;Utenti dell’applicazione;1191;2;1192;1;7;544;8;6128;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1831;Amministratore dell’applicazione;1196;2;1197;1;7;544;8;6129;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1832;Gestisci il gruppo SUPERVISORE NAZIONALE;1196;2;1198;1;7;544;8;6129;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1833;AdminCruscottoAu;1200;2;1201;1;7;544;8;6130;NULL;NULL;NULL;1;NULL;NULL;ConsoleIntranet;NULL;NULL
1834;Gestisci il gruppo DCPSS;225;2;1202;1;7;544;8;-1;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1835;Operatori Inail federazione con Inps;413;2;320;1;3;544;4;38;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1836;Operatori Inail federazione con Inps;470;2;320;1;3;544;4;38;NULL;NULL;NULL;0;NULL;575;ConsoleIntranet;NULL;NULL
1837;Amministatore ARR;1204;2;1204;1;7;544;8;6131;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1838;Utente ARR;1204;2;1205;1;7;544;8;6131;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1839;Amministratore Crediti;1209;2;1209;1;7;544;8;-1;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1840;Utente Crediti;1209;2;1210;1;7;544;8;6137;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1841;Amministratore;1211;2;1211;1;7;544;8;-1;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1842;AM - Responsabile del Servizio di prevenzione e protezione;1211;2;1213;1;7;544;8;6132;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1843;Datore Lavoro;1211;2;1212;1;7;544;8;6132;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1844;" 	DL - Responsabile del Servizio di prevenzione e protezione";1212;2;1213;1;7;544;8;6132;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
1846;Raccomandatari marittimi;62;2;1139;1;7;544;8;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1847;Comandanti del Settore Navigazione;1158;2;1215;1;3;567;4;3;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1848;Comandanti del Settore Navigazione;1159;2;1215;1;3;567;4;-1;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
1849;Amministratore Profilazione COA;1217;2;1217;1;7;544;8;6136;NULL;NULL;NULL;0;NULL;NULL;ConsoleIntranet;NULL;NULL
